swafly1	Myiarchus swainsoni	Swainson's Flycatcher
swafly3	Muscicapa aquatica	Swamp Flycatcher
swafra1	Ortygornis gularis	Swamp Francolin
swafra2	Pternistis swainsonii	Swainson's Spurfowl
swagoo1	Anser cygnoides	Swan Goose
swagre1	Thescelocichla leucopleura	Swamp Palm Bulbul
swahar1	Circus approximans	Swamp Harrier
swahaw	Buteo swainsoni	Swainson's Hawk
swanig1	Caprimulgus natalensis	Swamp Nightjar
swapri1	Laticilla cinerascens	Swamp Grass Babbler
swaspa	Melospiza georgiana	Swamp Sparrow
swaspa1	Passer suahelicus	Swahili Sparrow
swaspa2	Passer swainsonii	Swainson's Sparrow
swatan1	Tersina viridis	Swallow Tanager
swathr	Catharus ustulatus	Swainson's Thrush
swawar	Limnothlypis swainsonii	Swainson's Warbler
swbhum1	Ensifera ensifera	Sword-billed Hummingbird
swewax3	Coccopygia melanotis	Swee Waxbill
swfgle	Neophilydor fuscipenne	Slaty-winged Foliage-gleaner
swfowl1	Ptilopsis granti	Southern White-faced Owl
swipar1	Lathamus discolor	Swift Parrot
swiphe1	Lophura swinhoii	Swinhoe's Pheasant
swirai1	Coturnicops exquisitus	Swinhoe's Rail
swisni1	Gallinago megala	Swinhoe's Snipe
swiwhe1	Zosterops simplex	Swinhoe's White-eye
swspet	Hydrobates monorhis	Swinhoe's Storm Petrel
swtcot1	Phibalura flavirostris	Swallow-tailed Cotinga
swtgul1	Creagrus furcatus	Swallow-tailed Gull
swthum1	Eupetomena macroura	Swallow-tailed Hummingbird
swtkit	Elanoides forficatus	Swallow-tailed Kite
swtman1	Chiroxiphia caudata	Blue Manakin
swtnig1	Uropsalis segmentata	Swallow-tailed Nightjar
swwpuf1	Chelidoptera tenebrosa	Swallow-winged Puffbird
swwqua1	Odontophorus capueira	Spot-winged Wood Quail
swyrob1	Swynnertonia swynnertoni	Swynnerton's Robin
sybhor1	Tockus leucomelas	Southern Yellow-billed Hornbill
sykwar2	Iduna rama	Sykes's Warbler
syrser1	Serinus syriacus	Syrian Serin
syrwoo1	Dendrocopos syriacus	Syrian Woodpecker
szepar1	Tetraophasis szechenyii	Buff-throated Monal-Partridge
tabbab1	Dumetia hyperythra	Tawny-bellied Babbler
tabcis1	Cisticola angusticauda	Long-tailed Cisticola
tabfly1	Myiobius villosus	Tawny-breasted Myiobius
tabher1	Phaethornis syrmatophorus	Tawny-bellied Hermit
tabhon1	Xanthotis flaviventer	Tawny-breasted Honeyeater
tabowl1	Pulsatrix koeniswaldiana	Tawny-browed Owl
tabpar1	Erythrura hyperythra	Tawny-breasted Parrotfinch
tabsco1	Megascops watsonii	Tawny-bellied Screech Owl
tabscr1	Megapodius cumingii	Philippine Megapode
tabsee1	Sporophila hypoxantha	Tawny-bellied Seedeater
tabtin1	Nothocercus julius	Tawny-breasted Tinamou
taccat1	Ailuroedus geislerorum	Tan-capped Catbird
taceup1	Euphonia anneae	Tawny-capped Euphonia
tacfly1	Aphanotriccus capitalis	Tawny-chested Flycatcher
tacgre2	Tunchiornis ochraceiceps	Ochre-crowned Greenlet
tachon1	Gliciphila melanops	Tawny-crowned Honeyeater
tacpyt1	Euscarthmus meloryphus	Fulvous-crowned Scrub Tyrant
tacpyt2	Euscarthmus fulviceps	Fulvous-faced Scrub Tyrant
tacsun1	Nectarinia tacazze	Tacazze Sunbird
tactan1	Tachyphonus delatrii	Tawny-crested Tanager
tactin1	Nothoprocta taczanowskii	Taczanowski's Tinamou
tafdov1	Ptilinopus tannensis	Tanna Fruit Dove
tafgna1	Microbates cinereiventris	Tawny-faced Gnatwren
tafowl1	Ketupa flavipes	Tawny Fish Owl
tafpri1	Prinia subflava	Tawny-flanked Prinia
tafqua1	Rhynchortyx cinctus	Tawny-faced Quail
tagwea1	Ploceus castaneiceps	Taveta Weaver
tahkin1	Todiramphus veneratus	Society Kingfisher
tahrew1	Acrocephalus caffer	Tahiti Reed Warbler
tahswa2	Alopochelidon fucata	Tawny-headed Swallow
taibap1	Bambusicola sonorivox	Taiwan Bamboo Partridge
taibar1	Actinodura morrisoniana	Taiwan Barwing
taibar2	Psilopogon nuchalis	Taiwan Barbet
taibeg1	Anser fabalis	Taiga Bean Goose
taibuw1	Locustella alishanensis	Taiwan Bush Warbler
taifis1	Lanius dorsalis	Taita Fiscal
taifly1	Ficedula albicilla	Taiga Flycatcher
taiful1	Fulvetta formosana	Taiwan Fulvetta
taihwa1	Garrulax taewanus	Taiwan Hwamei
taipar1	Arborophila crudigularis	Taiwan Partridge
taiscb1	Pomatorhinus musicus	Taiwan Scimitar Babbler
taiwrb1	Pnoepyga formosana	Taiwan Cupwing
taiyuh1	Yuhina brunneiceps	Taiwan Yuhina
takahe3	Porphyrio hochstetteri	South Island Takahe
tamcon1	Conirostrum tamarugense	Tamarugo Conebill
tamcro	Corvus imparatus	Tamaulipas Crow
tamdov1	Turtur tympanistria	Tambourine Dove
tancoc1	Cacatua goffiniana	Tanimbar Corella
tanfin1	Oreothraupis arremonops	Tanager Finch
tanhen1	Tribonyx mortierii	Tasmanian Nativehen
tapscy2	Campylorhamphus probatus	Tapajos Scythebill
tarhor1	Penelopides panini	Visayan Hornbill
tartyr1	Tyranniscus uropygialis	Tawny-rumped Tyrannulet
tasbla	Agelaius humeralis	Tawny-shouldered Blackbird
tasscr1	Sericornis humilis	Tasmanian Scrubwren
tastho1	Acanthiza ewingii	Tasmanian Thornbill
tatdot1	Oreopholus ruficollis	Tawny-throated Dotterel
tatlea1	Sclerurus mexicanus	Tawny-throated Leaftosser
tatspi1	Sylviorthorhynchus yanacensis	Tawny Tit-Spinetail
tattin1	Crypturellus tataupa	Tataupa Tinamou
tawant2	Grallaria alticola	Boyaca Antpitta
tawant3	Grallaria quitensis	Tawny Antpitta
taweag1	Aquila rapax	Tawny Eagle
tawfro1	Podargus strigoides	Tawny Frogmouth
tawgra2	Cincloramphus macrurus	Papuan Grassbird
tawgra3	Cincloramphus timoriensis	Tawny Grassbird
tawlar1	Galerida deva	Sykes's Lark
tawowl1	Strix aluco	Tawny Owl
tawpip1	Anthus campestris	Tawny Pipit
tawwoo1	Dendrocincla anabatina	Tawny-winged Woodcreeper
tbsfin1	Sporophila funerea	Thick-billed Seed Finch
tebfin1	Atlapetes personatus	Tepui Brushfinch
tembab1	Pellorneum pyrrogenys	Temminck's Babbler
temcou1	Cursorius temminckii	Temminck's Courser
temlar1	Eremophila bilopha	Temminck's Lark
temsee1	Sporophila falcirostris	Temminck's Seedeater
temsti	Calidris temminckii	Temminck's Stint
temsun1	Aethopyga temminckii	Temminck's Sunbird
temtra1	Tragopan temminckii	Temminck's Tragopan
tenwar	Leiothlypis peregrina	Tennessee Warbler
tepant1	Myrmothera simplex	Tepui Antpitta
tepgre1	Vireo sclateri	Tepui Vireo
teppar1	Nannopsittaca panychlora	Tepui Parrotlet
tepred1	Myioborus castaneocapilla	Tepui Whitestart
tepspi1	Cranioleuca demissa	Tepui Spinetail
tepswi1	Streptoprocne phelpsi	Tepui Swift
tepwre1	Troglodytes rufulus	Tepui Wren
terbro1	Phyllastrephus terrestris	Terrestrial Brownbul
tersan	Xenus cinereus	Terek Sandpiper
tesfly1	Fraseria tessmanni	Tessmann's Flycatcher
thamno2	Thamnornis chloropetoides	Thamnornis
thbcou1	Rhinoptilus cinctus	Three-banded Courser
thbcuc1	Pachycoccyx audeberti	Thick-billed Cuckoo
thbeup1	Euphonia laniirostris	Thick-billed Euphonia
thbflo1	Pachyglossa agilis	Thick-billed Flowerpecker
thbgra1	Amytornis textilis	Western Grasswren
thbgra4	Amytornis modestus	Thick-billed Grasswren
thbkin	Tyrannus crassirostris	Thick-billed Kingbird
thblar1	Ramphocoris clotbey	Thick-billed Lark
thbmin1	Geositta crassirostris	Thick-billed Miner
thbmur	Uria lomvia	Thick-billed Murre
thbpar	Rhynchopsitta pachyrhyncha	Thick-billed Parrot
thbpig1	Treron curvirostra	Thick-billed Green Pigeon
thbplo1	Thinornis tricollaris	Three-banded Plover
thbrav1	Corvus crassirostris	Thick-billed Raven
thbros1	Carpodacus trifasciatus	Three-banded Rosefinch
thbsal1	Saltator maxillosus	Thick-billed Saltator
thbsee1	Crithagra burtoni	Thick-billed Seedeater
thbsis1	Spinus crassirostris	Thick-billed Siskin
thbspi1	Arachnothera crassirostris	Thick-billed Spiderhunter
thbvir	Vireo crassirostris	Thick-billed Vireo
thbwar1	Arundinax aedon	Thick-billed Warbler
thbwar2	Basileuterus trifasciatus	Three-banded Warbler
thelar1	Galerida theklae	Thekla's Lark
thiant1	Myrmothera dives	Thicket Antpitta
thitin1	Crypturellus cinnamomeus	Thicket Tinamou
thlant2	Myrmothera campanisona	Thrush-like Antpitta
thlant3	Myrmothera subcanescens	Tapajos Antpitta
thlsch2	Schiffornis veraepacis	Northern Schiffornis
thlsch3	Schiffornis turdina	Brown-winged Schiffornis
thlsch4	Schiffornis stenorhyncha	Russet-winged Schiffornis
thlsch7	Schiffornis olivacea	Guianan Schiffornis
thlsch8	Schiffornis aenea	Foothill Schiffornis
thlwre1	Campylorhynchus turdinus	Thrush-like Wren
thrnig1	Luscinia luscinia	Thrush Nightingale
thsfly2	Conopias trivirgatus	Three-striped Flycatcher
thshem1	Microspingus trifasciatus	Three-striped Hemispingus
thstch1	Tchagra jamesi	Three-streaked Tchagra
thswar1	Basileuterus tristriatus	Three-striped Warbler
thswar2	Basileuterus punctipectus	Yungas Warbler
thswar5	Basileuterus melanotis	Black-eared Warbler
thtjac1	Jacamaralcyon tridactyla	Three-toed Jacamar
thtpar1	Paradoxornis paradoxus	Three-toed Parrotbill
thtray1	Aphrastura spinicauda	Thorn-tailed Rayadito
thwbel	Procnias tricarunculatus	Three-wattled Bellbird
tibbab1	Pterorhinus koslowi	Tibetan Babax
tibbla1	Turdus maximus	Tibetan Blackbird
tibbun1	Emberiza koslowi	Tibetan Bunting
tibfly2	Eumyias hyacinthinus	Timor Blue Flycatcher
tibfly3	Cyornis tickelliae	Tickell's Blue Flycatcher
tibfly4	Cyornis sumatrensis	Indochinese Blue Flycatcher
tiblar1	Melanocorypha maxima	Tibetan Lark
tibpar1	Perdix hodgsoniae	Tibetan Partridge
tibros1	Carpodacus roborowskii	Tibetan Rosefinch
tibsan1	Syrrhaptes tibetanus	Tibetan Sandgrouse
tibser1	Spinus thibetanus	Tibetan Serin
tibsno1	Tetraogallus tibetanus	Tibetan Snowcock
tibsno2	Montifringilla henrici	Tibetan Snowfinch
ticdor1	Pseudocolopteryx citreola	Ticking Doradito
ticthr1	Turdus unicolor	Tickell's Thrush
tigshr1	Lanius tigrinus	Tiger Shrike
tildac2	Xenodacnis parina	Tit-like Dacnis
tilwar2	Phylloscopus presbytes	Timor Leaf Warbler
timbus1	Saxicola gutturalis	White-bellied Bush Chat
timcud1	Macropygia magna	Timor Cuckoo-Dove
timfri1	Philemon inornatus	Timor Friarbird
timnig1	Caprimulgus ritae	Timor Nightjar
timori1	Oriolus melanotis	Timor Oriole
timstu1	Urosphena subulata	Timor Stubtail
timwhe1	Heleia muelleri	Timor Heleia
timwre1	Thryorchilus browni	Timberline Wren
tincis1	Cisticola tinniens	Levaillant's Cisticola
tincis3	Cisticola nana	Tiny Cisticola
tingre1	Phyllastrephus debilis	Lowland Tiny Greenbul
tinhaw1	Microspizias superciliosus	Tiny Hawk
tinsun2	Cinnyris minullus	Tiny Sunbird
titber1	Oreocharis arfaki	Tit Berrypecker
titgre1	Rollandia microptera	Titicaca Grebe
titman1	Tyranneutes virescens	Tiny Tyrant-Manakin
tobcat2	Scenopoeetes dentirostris	Tooth-billed Bowerbird
tobhum1	Androdon aequatorialis	Tooth-billed Hummingbird
tobwre1	Odontorchilus cinereus	Tooth-billed Wren
tocspa1	Arremonops tocuyensis	Tocuyo Sparrow
toctou1	Ramphastos toco	Toco Toucan
todant1	Herpsilochmus stictocephalus	Todd's Antwren
todmot1	Hylomanes momotula	Tody Motmot
todsir1	Sirystes subcanescens	Todd's Sirystes
toldov1	Leptotila conoveri	Tolima Dove
tomtit1	Petroica macrocephala	Tomtit
toogre1	Phyllastrephus hypochloris	Toro Olive Greenbul
toppig1	Lopholaimus antarcticus	Topknot Pigeon
torcro2	Corvus orru	Torresian Crow
torcro3	Corvus insularis	Bismarck Crow
torduc1	Merganetta armata	Torrent Duck
torfly1	Monachella muelleriana	Torrent Flyrobin
torimp1	Ducula spilorrhoa	Torresian Imperial Pigeon
torlar1	Grallina bruijnii	Torrent-lark
tortyr1	Serpophaga cinerea	Torrent Tyrannulet
toubar1	Semnornis ramphastinus	Toucan Barbet
tousun1	Heliangelus exortis	Tourmaline Sunangel
towshe2	Puffinus newelli	Newell's Shearwater
towsol	Myadestes townsendi	Townsend's Solitaire
towwar	Setophaga townsendi	Townsend's Warbler
tracha1	Emarginata tractrac	Tractrac Chat
trbhor1	Tockus ruahae	Tanzanian Red-billed Hornbill
tremar2	Petrochelidon nigricans	Tree Martin
trepip	Anthus trivialis	Tree Pipit
treswa	Tachycineta bicolor	Tree Swallow
tribla	Agelaius tricolor	Tricolored Blackbird
tribrf1	Atlapetes crassus	Choco Brushfinch
tribrf2	Atlapetes tricolor	Tricolored Brushfinch
tribun1	Emberiza tristrami	Tristram's Bunting
tricis1	Cisticola woosnami	Trilling Cisticola
trieup1	Euphonia trinitatis	Trinidad Euphonia
triher	Egretta tricolor	Tricolored Heron
trimot1	Momotus bahamensis	Trinidad Motmot
trimun	Lonchura malacca	Tricolored Munia
trista1	Onychognathus tristramii	Tristram's Starling
tritap1	Scytalopus parvirostris	Trilling Tapaculo
triwar1	Curruca deserticola	Tristram's Warbler
trobou1	Laniarius major	Tropical Boubou
trobou2	Laniarius aethiopicus	Ethiopian Boubou
trogna1	Polioptila plumbea	Tropical Gnatcatcher
trogna2	Polioptila bilineata	White-browed Gnatcatcher
trogna3	Polioptila maior	Maranon Gnatcatcher
trokin	Tyrannus melancholicus	Tropical Kingbird
tromoc	Mimus gilvus	Tropical Mockingbird
tropar	Setophaga pitiayumi	Tropical Parula
tropew2	Contopus punensis	Tumbes Pewee
tropew3	Contopus cinereus	Southern Tropical Pewee
tropew4	Contopus bogotensis	Northern Tropical Pewee
tropig1	Columba trocaz	Trocaz Pigeon
trosee1	Sporophila beltoni	Tropeiro Seedeater
troshe5	Puffinus bailloni	Tropical Shearwater
trpgua1	Pipile pipile	Trinidad Piping Guan
trsowl	Megascops choliba	Tropical Screech Owl
trspet	Hydrobates tristrami	Tristram's Storm Petrel
trufin2	Bucanetes githagineus	Trumpeter Finch
truhor1	Bycanistes bucinator	Trumpeter Hornbill
truman1	Phonygammus keraudrenii	Trumpet Manucode
truswa	Cygnus buccinator	Trumpeter Swan
truter	Sterna trudeaui	Snowy-crowned Tern
tsasun1	Cinnyris tsavoensis	Tsavo Sunbird
tsctap1	Scytalopus acutirostris	Tschudi's Tapaculo
tstlar1	Alaudala heinei	Turkestan Short-toed Lark
tuasan1	Prosobonia parvirostris	Tuamotu Sandpiper
tubmot1	Eumomota superciliosa	Turquoise-browed Motmot
tucpar1	Amazona tucumana	Tucuman Amazon
tufant1	Mackenziaena severa	Tufted Antshrike
tufcoq1	Lophornis ornatus	Tufted Coquette
tufduc	Aythya fuligula	Tufted Duck
tuffly	Mitrephanes phaeocercus	Northern Tufted Flycatcher
tufjay1	Cyanocorax dickeyi	Tufted Jay
tuftit	Baeolophus bicolor	Tufted Titmouse
tugjay1	Podoces panderi	Turkestan Ground Jay
tui1	Prosthemadera novaeseelandiae	Tui
tuipar1	Brotogeris sanctithomae	Tui Parakeet
tumfin1	Poospiza baeri	Tucuman Mountain Finch
tumhum1	Thaumasius baeri	Tumbes Hummingbird
tumspa1	Rhynchospiza stolzmanni	Tumbes Sparrow
tumswa1	Tachycineta stolzmanni	Tumbes Swallow
tumtyr2	Ochthoeca salvini	Tumbes Tyrant
tunbeg1	Anser serrirostris	Tundra Bean Goose
tunswa	Cygnus columbianus	Tundra Swan
turbou1	Laniarius turatii	Turati's Boubou
turcot1	Cotinga ridgwayi	Turquoise Cotinga
turdac1	Dacnis hartlaubi	Turquoise Dacnis
turere1	Eremomela turneri	Turner's Eremomela
turjay1	Cyanolyca turcosa	Turquoise Jay
turpar1	Neophema pulchella	Turquoise Parrot
turtan1	Tangara mexicana	Turquoise Tanager
turtan3	Tangara brasiliensis	White-bellied Tanager
turvul	Cathartes aura	Turkey Vulture
turwar1	Acrocephalus atyphus	Tuamotu Reed Warbler
tutspi1	Leptasthenura platensis	Tufted Tit-Spinetail
tuttyr1	Anairetes parulus	Tufted Tit-Tyrant
twbplo1	Anarhynchus falklandicus	Two-banded Plover
twbwar1	Myiothlypis bivittata	Two-banded Warbler
twite1	Linaria flavirostris	Twite
twwbop1	Seleucidis melanoleucus	Twelve-wired Bird-of-paradise
tylvan1	Tylas eduardi	Tylas Vanga
tylwar1	Phylloscopus tytleri	Tytler's Leaf Warbler
tyrmet1	Metallura tyrianthina	Tyrian Metaltail
tyrwoo1	Dendrocincla tyrannina	Tyrannine Woodcreeper
ugawow1	Phylloscopus budongoensis	Uganda Woodland Warbler
ultfly1	Ficedula superciliaris	Ultramarine Flycatcher
ultgro1	Cyanoloxia brissonii	Ultramarine Grosbeak
ultkin1	Todiramphus leucopygius	Ultramarine Kingfisher
undant1	Grallaria squamigera	Undulated Antpitta
undant2	Frederickena unduliger	Undulated Antshrike
undtin1	Crypturellus undulatus	Undulated Tinamou
uniant1	Myrmotherula unicolor	Unicolored Antwren
uniant2	Thamnophilus unicolor	Uniform Antshrike
unibla2	Agelasticus cyanopus	Unicolored Blackbird
unicra1	Amaurolimnas concolor	Uniform Crake
unifin1	Haplospiza unicolor	Uniform Finch
unijay1	Aphelocoma unicolor	Unicolored Jay
uniswi1	Aerodramus vanikorensis	Uniform Swiftlet
unitap1	Scytalopus unicolor	Unicolored Tapaculo
unitre1	Thripadectes ignobilis	Uniform Treehunter
uniwoo1	Hylexetastes uniformis	Uniform Woodcreeper
unstit1	Uromyias agraphia	Unstreaked Tit-Tyrant
upcwar1	Hippolais languida	Upcher's Warbler
uplant1	Thamnophilus aroyae	Upland Antshrike
uplbuz1	Buteo hemilasius	Upland Buzzard
uplgoo1	Chloephaga picta	Upland Goose
uplpip1	Anthus sylvanus	Upland Pipit
uplsan	Bartramia longicauda	Upland Sandpiper
upmtap1	Scytalopus rodriguezi	Magdalena Tapaculo
uraowl1	Strix uralensis	Ural Owl
urssun2	Cinnyris ursulae	Ursula's Sunbird
ussfly1	Artomyias ussheri	Ussher's Flycatcher
uswowl1	Aegolius ridgwayi	Unspotted Saw-whet Owl
vabtyr1	Pogonotriccus poecilotis	Variegated Bristle Tyrant
vadvan1	Xenopirostris damii	Van Dam's Vanga
vahsun1	Leptocoma brasiliana	Van Hasselt's Sunbird
vanfly1	Myiagra vanikorensis	Vanikoro Flycatcher
vanist1	Turdus vanikorensis	Vanikoro Island-Thrush
varant1	Thamnophilus caerulescens	Variable Antshrike
varant2	Grallaria varia	Variegated Antpitta
varbun	Passerina versicolor	Varied Bunting
varcha1	Ortalis motmot	Little Chachalaca
varcha3	Ortalis ruficeps	Chestnut-headed Chachalaca
vardwk1	Ceyx margarethae	Dimorphic Dwarf Kingfisher
vardwk6	Ceyx solitarius	Papuan Dwarf Kingfisher
varfai1	Malurus assimilis	Purple-backed Fairywren
varfai5	Malurus lamberti	Variegated Fairywren
varfly	Empidonomus varius	Variegated Flycatcher
vargos1	Tachyspiza hiogaster	Variable Goshawk
varhon1	Gavicalis versicolor	Varied Honeyeater
varind1	Vidua funerea	Dusky Indigobird
varkin1	Ceyx lepidus	Moluccan Dwarf Kingfisher
varlau1	Trochalopteron variegatum	Variegated Laughingthrush
varlor1	Psitteuteles versicolor	Varied Lorikeet
varoys1	Haematopus unicolor	Variable Oystercatcher
varpic1	Picumnus varzeae	Varzea Piculet
varpit2	Pitohui kirhocephalus	Northern Variable Pitohui
varpit3	Pitohui uropygialis	Southern Variable Pitohui
varsch1	Schiffornis major	Varzea Schiffornis
varsee3	Sporophila corvina	Variable Seedeater
varsit8	Daphoenositta chrysoptera	Varied Sittella
varsol1	Myadestes coloratus	Varied Solitaire
varsun2	Cinnyris venustus	Variable Sunbird
varthr	Ixoreus naevius	Varied Thrush
vartin1	Crypturellus variegatus	Variegated Tinamou
vartit1	Sittiparus varius	Varied Tit
vartit3	Sittiparus castaneoventris	Chestnut-bellied Tit
vartri1	Lalage leucomela	Varied Triller
varwhe1	Oenanthe picata	Variable Wheatear
vaspar1	Coracopsis vasa	Greater Vasa Parrot
vauswi	Chaetura vauxi	Vaux's Swift
vddhor1	Tockus deckeni	Von der Decken's Hornbill
vebbri1	Heliodoxa xanthogonys	Velvet-browed Brilliant
vebtyr1	Knipolegus nigerrimus	Velvety Black Tyrant
veeowl1	Ketupa lactea	Verreaux's Eagle-Owl
veery	Catharus fuscescens	Veery
vefeup1	Euphonia concinna	Velvet-fronted Euphonia
vefgra1	Lampropsar tanagrinus	Velvet-fronted Grackle
vefnut1	Sitta frontalis	Velvet-fronted Nuthatch
vefowl1	Scotopelia bouvieri	Vermiculated Fishing Owl
vegfin2	Platyspiza crassirostris	Vegetarian Finch
veggul1	Larus vegae	Vega Gull
vehpar1	Loriculus vernalis	Vernal Hanging Parrot
velasi1	Philepitta castanea	Velvet Asity
vemdro6	Dicrurus modestus	Velvet-mantled Drongo
venfly1	Myiarchus venezuelensis	Venezuelan Flycatcher
ventro1	Icterus icterus	Venezuelan Troupial
venwoq1	Odontophorus columbianus	Venezuelan Wood Quail
vepcor1	Boissonneaua jardini	Velvet-purple Coronet
verbar1	Eubucco versicolor	Versicolored Barbet
vercar1	Cardinalis phoeniceus	Vermilion Cardinal
vercou1	Coua verreauxi	Verreaux's Coua
verdin	Auriparus flaviceps	Verdin
vereag1	Aquila verreauxii	Verreaux's Eagle
vereme1	Chrysuronia versicolor	Versicolored Emerald
verfly	Pyrocephalus rubinus	Vermilion Flycatcher
verfly4	Eumyias thalassinus	Verditer Flycatcher
verhum1	Mellisuga minima	Vervain Hummingbird
verman1	Anthracothorax veraguensis	Veraguan Mango
verpar1	Tetraophasis obscurus	Chestnut-throated Monal-Partridge
versco2	Megascops centralis	Choco Screech Owl
vertan1	Calochaetes coccineus	Vermilion Tanager
vesowl	Megascops guatemalae	Middle American Screech Owl
vesspa	Pooecetes gramineus	Vesper Sparrow
vibhum1	Chlorestes julie	Violet-bellied Hummingbird
vibspa1	Tachyspiza rhodogaster	Vinous-breasted Sparrowhawk
vibsta1	Acridotheres burmannicus	Burmese Myna
vibsta2	Cinnyricinclus leucogaster	Violet-backed Starling
vibsta4	Acridotheres leucocephalus	Vinous-breasted Myna
vichum	Ramosomyia violiceps	Violet-crowned Hummingbird
vichum2	Sternoclyta cyanopectus	Violet-chested Hummingbird
vicrif1	Ptiloris victoriae	Victoria's Riflebird
vicwoo2	Thalurania glaucopis	Violet-capped Woodnymph
viebar1	Lybius vieilloti	Vieillot's Barbet
viecut1	Cutia legalleni	Vietnamese Cutia
viegre2	Chloris monguilloti	Vietnamese Greenfinch
viewax1	Granatina granatina	Violet-eared Waxbill
viewea2	Ploceus castaneofuscus	Chestnut-and-black Weaver
viewea3	Ploceus nigerrimus	Vieillot's Black Weaver
vifbri1	Heliodoxa leadbeateri	Violet-fronted Brilliant
vigswa	Tachycineta thalassina	Violet-green Swallow
vihhum1	Klais guimeti	Violet-headed Hummingbird
vilind	Vidua chalybeata	Village Indigobird
vilwea1	Ploceus cucullatus	Village Weaver
vimwea1	Ploceus vitellinus	Vitelline Masked Weaver
vindov1	Streptopelia vinacea	Vinaceous Dove
vinpar1	Amazona vinacea	Vinaceous-breasted Amazon
vinros2	Carpodacus vinaceus	Vinaceous Rosefinch
vinros3	Carpodacus formosanus	Taiwan Rosefinch
viocou1	Centropus violaceus	Violaceous Coucal
viocuc1	Chrysococcyx xanthorhynchus	Violet Cuckoo
vioeup1	Euphonia violacea	Violaceous Euphonia
viojay1	Cyanocorax violaceus	Violaceous Jay
viosab1	Campylopterus hemileucurus	Violet Sabrewing
viotro2	Trogon violaceus	Guianan Trogon
viotro3	Trogon ramonianus	Amazonian Trogon
viotur1	Tauraco violaceus	Violet Turaco
viowoo1	Phoeniculus damarensis	Violet Wood Hoopoe
viqdov1	Geotrygon violacea	Violaceous Quail-Dove
virmet1	Metallura williami	Viridian Metaltail
virrai1	Rallus aequatorialis	Ecuadorian Rail
virrai2	Rallus limicola	Virginia Rail
virwar	Leiothlypis virginiae	Virginia's Warbler
visblf1	Rhipidura samarensis	Visayan Blue Fantail
visbro1	Sarcophanops samarensis	Visayan Broadbill
visbul1	Hypsipetes guimarasensis	Visayan Bulbul
visfan1	Rhipidura albiventris	Visayan Fantail
vissha1	Copsychus superciliaris	Visayan Shama
viswar1	Cryptillas victorini	Victorin's Warbler
vitpar1	Suthora webbiana	Vinous-throated Parrotbill
vitsta1	Coeligena violifer	Violet-throated Starfrontlet
vitsyl1	Aglaiocercus coelestis	Violet-tailed Sylph
vivnil3	Niltava vivida	Taiwan Vivid Niltava
vogbow2	Amblyornis inornata	Vogelkop Bowerbird
vogmel1	Melidectes leucostephes	Vogelkop Melidectes
vogscr1	Aethomyias rufescens	Vogelkop Scrubwren
volhum1	Selasphorus flammula	Volcano Hummingbird
voljun1	Junco vulcani	Volcano Junco
vulgui1	Acryllium vulturinum	Vulturine Guineafowl
vulpar1	Pyrilia vulturina	Vulturine Parrot
waheag3	Hieraaetus wahlbergi	Wahlberg's Eagle
wahhon1	Prodotiscus regulus	Brown-backed Honeybird
waicis2	Cisticola distinctus	Lynes's Cisticola
waicis3	Cisticola lais	Wailing Cisticola
walcus1	Coracina personata	Wallacean Cuckooshrike
waldra1	Geronticus eremita	Northern Bald Ibis
waldro1	Dicrurus densus	Wallacean Drongo
walfai1	Sipodotus wallacii	Wallace's Fairywren
walhae1	Nisaetus nanus	Wallace's Hawk-Eagle
wallcr1	Tichodroma muraria	Wallcreeper
walsta1	Onychognathus walleri	Waller's Starling
walsta2	Semioptera wallacii	Standardwing
walwhi1	Pachycephala arctitorquis	Wallacean Whistler
wanalb1	Diomedea exulans	Snowy Albatross
wantat1	Tringa incana	Wandering Tattler
waonig1	Aegotheles wallacii	Wallace's Owlet-nightjar
wardor1	Pseudocolopteryx flaviventris	Warbling Doradito
warfin1	Certhidea olivacea	Green Warbler-Finch
warfly1	Pseudobias wardi	Ward's Vanga
wartro1	Harpactes wardi	Ward's Trogon
warwhe1	Zosterops japonicus	Warbling White-eye
watant1	Grallaria watkinsi	Watkins's Antpitta
watbro1	Sarcophanops steerii	Wattled Broadbill
watcur1	Crax globulosa	Wattled Curassow
waterc1	Gallicrex cinerea	Watercock
watgua1	Aburria aburri	Wattled Guan
watibi1	Bostrychia carunculata	Wattled Ibis
watjac1	Jacana jacana	Wattled Jacana
watkne1	Burhinus vermiculatus	Water Thick-knee
watlap1	Vanellus senegallus	African Wattled Lapwing
watpip1	Anthus spinoletta	Water Pipit
watplo1	Eulacestoma nigropectus	Wattled Ploughbill
watrai1	Rallus aquaticus	Water Rail
watsta1	Creatophora cinerea	Wattled Starling
wavalb	Phoebastria irrorata	Waved Albatross
wavwoo5	Celeus undatus	Variable Woodpecker
wawduc1	Dendrocygna arcuata	Wandering Whistling Duck
wbbfly1	Cyornis pallidipes	White-bellied Blue Flycatcher
wbbwea1	Bubalornis albirostris	White-billed Buffalo Weaver
wbcfly1	Elminia albiventris	White-bellied Crested Flycatcher
wbctyr1	Ochthoeca leucophrys	White-browed Chat-Tyrant
wbffly1	Fraseria cinerascens	White-browed Forest Flycatcher
wbgbir1	Crinifer leucogaster	White-bellied Go-away-bird
wbgtyr1	Muscisaxicola albilora	White-browed Ground Tyrant
